t,cbhIdx5,cbhIdx1
2018-01-24,1456.30849460394,1275.06318247955
2018-01-25,1468.76458352115,1272.53758359969
2018-01-26,1468.66375127233,1266.77997451596
2018-01-29,1455.78363961383,1251.11540779304
2018-01-30,1453.5847343085,1236.73677512551
2018-01-31,1458.31674088761,1225.68613255709
2018-02-01,1456.67340784286,1223.09519532894
2018-02-02,1435.58823615581,1201.56993807353
2018-02-05,1412.45473325432,1181.86813626599
2018-02-06,1376.01854013419,1152.52358421229
2018-02-07,1399.44061788335,1174.41791248649
2018-02-08,1372.12179098457,1147.99042968677
2018-02-09,1354.55612446471,1127.81418251781
2018-02-12,1370.61112304966,1141.01524840483
2018-02-13,1375.98621684584,1140.56765717253
2018-02-14,1394.05457726455,1162.91877002711
2018-02-15,1411.46348617151,1192.57143928574
2018-02-16,1427.98436134689,1209.69418637349
2018-02-19,1413.26440721468,1193.53224284534
2018-02-20,1418.5140591415,1200.3379697104
2018-02-21,1422.42498842711,1190.31748513484
2018-02-22,1417.14246034576,1197.14337481314
2018-02-23,1417.79996478584,1204.33195785322
2018-02-26,1420.92691803373,1208.601590311
2018-02-27,1417.13708971779,1209.87809219465
2018-02-28,1405.29999511181,1203.95837470054
2018-03-01,1382.40248692398,1180.63479827032
2018-03-02,1370.21534329406,1165.30252807616
2018-03-05,1389.19347481175,1181.55811887491
2018-03-06,1398.05852848082,1200.21701867595
2018-03-07,1398.65515541874,1207.92638362059
2018-03-08,1401.56804321083,1213.7755702557
2018-03-09,1407.87174562375,1221.54741425748
2018-03-12,1408.17464439092,1228.63628645204
2018-03-13,1407.6089324542,1241.51580470227
2018-03-14,1399.47202296513,1238.34868227239
2018-03-15,1401.83401247741,1235.19323685107
2018-03-16,1392.49558724117,1232.92459994512
2018-03-19,1388.07820709873,1198.60889782678
2018-03-20,1386.87687655271,1188.65181923991
2018-03-21,1387.96996665714,1183.54235894099
2018-03-22,1372.30867178283,1167.37242117092
2018-03-23,1370.85339015596,1167.19785801622
2018-03-26,1369.04787390095,1163.91206179296
2018-03-27,1380.6516504246,1165.83866207784
2018-03-28,1379.01651453777,1158.74009681038
2018-03-29,1380.25409014848,1159.0028279501
2018-03-30,1380.25409014848,1159.0028279501
2018-04-02,1382.29226709613,1160.33837365459
2018-04-03,1371.09994687407,1152.32563736061
2018-04-04,1367.37622416443,1148.41632136675
2018-04-05,1386.44478968509,1173.04861881262
2018-04-06,1385.69798900869,1178.90353758772
2018-04-09,1394.83449094413,1186.27112391827
2018-04-10,1412.83032216719,1200.39247419579
2018-04-11,1409.67471850093,1200.46632516407
2018-04-12,1409.38501359053,1210.69356092177
2018-04-13,1416.053903925,1214.5329388145
2018-04-16,1414.21362813973,1217.90150288569
2018-04-17,1418.51679666479,1227.64142730079
2018-04-18,1431.16302106156,1237.4535079407
2018-04-19,1433.89837639702,1247.43286849115
2018-04-20,1423.13237999371,1242.66042406789
2018-04-23,1414.55580121908,1245.29013038761
2018-04-24,1412.72464445317,1241.24913366631
2018-04-25,1402.28792933692,1228.18948167554
2018-04-26,1409.62010008967,1233.80631944794
2018-04-27,1410.34625348605,1233.0583254641
2018-04-30,1406.68556488543,1240.00516427599
2018-05-01,1392.84144091447,1232.30657787216
2018-05-02,1402.93268875599,1233.80388546074
2018-05-03,1396.11135665376,1220.15954339079
2018-05-04,1399.95005599553,1223.51862858081
2018-05-07,1409.45293047791,1233.38669675267
2018-05-08,1409.79089639889,1231.98519989521
2018-05-09,1405.41876206075,1237.43223094334
2018-05-10,1406.5333139319,1241.89460724167
2018-05-11,1415.62182681733,1252.62999475502
2018-05-14,1427.37431134528,1251.42842434611
2018-05-15,1411.71242227459,1240.8840930679
2018-05-16,1411.38289549287,1241.86245705505
2018-05-17,1415.81933870467,1271.178298811
2018-05-18,1410.30703381225,1261.49127367151
2018-05-21,1412.88448085513,1272.21535281644
2018-05-22,1418.10407190274,1317.17540333043
2018-05-23,1401.19632418003,1321.67986471714
2018-05-24,1403.05285048623,1314.1782447159
2018-05-25,1401.70601731782,1305.76635176708
2018-05-28,1399.33249058229,1303.82543506923
2018-05-29,1380.39518134271,1280.30832790674
2018-05-30,1385.05711217152,1291.11963461868
2018-05-31,1389.19368283636,1294.6959693742
2018-06-01,1397.41269418652,1309.24334673526
2018-06-04,1403.07762043673,1319.18752121822
2018-06-05,1398.60436087597,1317.17375676432
2018-06-06,1409.21494289643,1335.400046438
2018-06-07,1409.28240183163,1334.3419577907
2018-06-08,1406.60707502096,1333.24585017203
2018-06-11,1416.65221104376,1348.26718401764
2018-06-12,1412.94135747349,1348.85514623321
2018-06-13,1415.47676588883,1352.87055139889
2018-06-14,1420.91746902608,1360.62524019439
2018-06-15,1408.75465683538,1336.67976768889
2018-06-18,1394.7380089859,1324.91649509793
2018-06-19,1380.23477997053,1316.44103033639
2018-06-20,1384.97093109373,1328.64907452814
2018-06-21,1376.79443101398,1316.33918359492
2018-06-22,1390.59716093631,1333.10365195055
2018-06-25,1365.32507826601,1312.03789794888
2018-06-26,1364.18267302804,1296.14737213405
2018-06-27,1363.07898022753,1299.62739609586
2018-06-28,1351.2072308265,1281.2933449834
2018-06-29,1375.48886275913,1308.40398522822
2018-07-02,1353.49562503511,1286.04193160036
2018-07-03,1370.31774752227,1291.9871615812
2018-07-04,1377.74953012407,1293.22171285414
2018-07-05,1380.11229438182,1300.52632699167
2018-07-06,1389.09426506431,1310.814388869
2018-07-09,1394.41684725354,1322.1063671273
2018-07-10,1399.13958202446,1333.25729480216
2018-07-11,1386.53969003963,1314.64127551644
2018-07-12,1399.17227157386,1321.17730646691
2018-07-13,1397.42882203046,1323.85715716126
2018-07-16,1398.49523983033,1324.6509772796
2018-07-17,1400.13143283519,1327.51557102924
2018-07-18,1407.22899931385,1322.98451305982
2018-07-19,1402.4166358923,1315.46703436566
2018-07-20,1417.85539016472,1321.05077304145
2018-07-23,1414.55355269495,1311.21694368303
2018-07-24,1417.43956547694,1317.3516148041
2018-07-25,1414.00603618115,1299.34037044099
2018-07-26,1424.37329721023,1315.21821119555
2018-07-27,1430.19913281282,1322.39809157327
2018-07-30,1434.17675505389,1316.11793467621
2018-07-31,1434.24071359612,1318.19347427956
2018-08-01,1430.5737398231,1304.09173859467
2018-08-02,1412.62858657915,1276.10644016314
2018-08-03,1412.21619703375,1280.99560495648
2018-08-06,1407.03708063302,1269.80560332955
2018-08-07,1411.01571805282,1276.37149039015
2018-08-08,1410.41020251731,1277.83152032898
2018-08-09,1412.36870199784,1276.9452629334
2018-08-10,1390.05763677772,1251.98789705488
2018-08-13,1387.33873875486,1253.37820709262
2018-08-14,1381.75839158062,1247.16750466691
2018-08-15,1360.32818441907,1227.40762695935
2018-08-16,1370.00654143876,1244.87974622102
2018-08-17,1375.31014634645,1245.81618843248
2018-08-20,1381.86994654287,1260.6644639745
